data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,5,156675410,1.000,1,13873450
2022,5,156675446,3.000,1,13873466
2022,2,156675571,1.000,1,13873526
2022,8,156675571,1.000,9,13873527
2022,1,156675499,5.200,1,13873490
2022,12,156675549,2.000,1,13873513
2022,5,156675689,1.000,1,13873570
2022,2,156675665,11.000,1,13873564
2022,5,156675833,18.800,1,13873625
2022,2,157591776,0.500,1,14010005
2022,5,166733919,11.000,1,15261820
2022,12,156675739,0.100,1,13873585
2022,5,156675771,3.000,1,13873599
2022,12,156675771,3.000,1,13873600
2022,5,157591802,3.000,1,14010012
2022,8,157591802,12.000,9,14010013
2022,2,156675859,1.300,1,13873632
2022,5,156675859,20.000,1,13873633
2022,5,157592043,5.000,1,14010082
2022,5,165498697,5.000,1,15077250
2022,5,157592081,1.000,1,14010090
2022,5,156676118,26.000,1,13873678
2022,5,157592062,8.000,1,14010088
2022,5,156675980,15.000,1,13873659
2022,12,157592105,1.750,1,14010093
2022,5,157591981,1.000,3,14010057
2022,12,156676191,0.500,1,13873696
2022,1,157592013,0.200,1,14010070
2022,5,157592151,25.000,1,14010102
2022,5,166733811,280.000,1,15261806
2022,1,156676058,0.050,1,13873675
2022,5,156676174,2.000,1,13873690
2022,8,156676174,1.000,9,13873691
2022,12,156676174,0.500,1,13873692
2022,4,156676245,4.000,1,13873708
2022,5,156676245,4.800,3,13873709
2022,5,157592270,0.001,1,14010134
2022,12,157592270,1.000,1,14010135
2022,5,163301156,0.100,1,14770291
2022,2,157592272,0.050,1,14010136
2022,5,157592246,13.560,1,14010127
2022,11,157592246,12.700,1,14010128
2022,8,157592324,2.000,1,14010150
2022,5,160529189,1.000,1,14410109
2022,4,157592473,3.000,1,14010177
2022,12,157592482,0.400,1,14010179
2022,5,157592323,12.000,1,14010151
2022,8,157592323,2.000,1,14010152
2022,5,157592493,8.200,3,14010180
2022,5,157592526,2.000,1,14010188
2022,5,157592655,0.750,1,14010208
2022,1,157592823,0.010,1,14010247
2022,5,157592823,1.000,1,14010248
2022,12,157592823,4.000,1,14010249
2022,5,160529299,2.000,1,14410123
2022,5,157592996,4.650,3,14010285
2022,5,157593085,6.000,1,14010308
2022,5,157593139,1.000,1,14010318
2022,5,157593212,2.000,1,14010330
2022,12,157593212,1.000,1,14010331
2022,8,157593129,8.000,9,14010313
2022,4,157593263,0.200,1,14010342
2022,5,157593263,0.100,1,14010343
2022,16,157593401,1.000,9,14010365
2022,2,157593330,4.000,1,14010353
2022,8,157593475,0.200,1,14010381
2022,12,157593475,0.500,1,14010382
2022,1,157593336,0.200,1,14010354
2022,2,157593391,0.150,1,14010362
2022,8,157593412,79.000,9,14010372
2022,12,160529365,4.200,1,14410135
2022,5,157593766,9.000,1,14010438
2022,5,157593787,1.000,1,14010442
2022,5,166733922,51.000,1,15261821
2022,5,157593888,0.200,1,14010453
2022,5,157593905,1.000,1,14010458
2022,16,157593905,1.000,9,14010459
2022,5,157594097,3.000,1,14010506
2022,5,157594123,1.060,4,14010510
2022,5,166734230,3.900,3,15261881
2022,5,157594155,18.000,1,14010516
2022,8,157594038,7.000,9,14010495
2022,5,157594360,6.000,1,14010589
2022,14,157594360,2.000,9,14010590
2022,5,157594129,1.000,1,14010511
2022,5,157594200,2.000,1,14010527
2022,12,157594200,0.500,1,14010528
2022,17,157594285,20.000,1,14010558
2022,5,160529567,151.000,1,14410182
2022,12,157594568,1.000,9,14010647
2022,5,160529683,6.000,1,14410203
2022,5,157594583,3.000,1,14010653
2022,12,157594583,0.750,1,14010655
2022,4,157594597,0.100,1,14010659
2022,5,157594801,1.000,3,14010692
2022,12,157594627,1.690,1,14010664
2022,12,157594874,2.300,1,14010706
2022,1,162587078,1.000,1,14681403
2022,5,157594983,0.100,1,14010728
2022,5,166734403,3.000,1,15261919
2022,4,157594936,0.001,1,14010715
2022,8,165498772,0.918,4,15077267
2022,4,157595021,13.000,1,14010731
2022,5,157595102,2.500,1,14010746
2022,12,157595102,0.250,1,14010747
2022,16,157595102,8.000,9,14010748
2022,5,160529768,9.000,1,14410219
2022,13,160529768,2.000,9,14410220
2022,1,157595091,1.000,1,14010744
2022,8,157595091,1.000,1,14010745
2022,1,157595347,0.001,1,14010792
2022,5,160529700,3.000,1,14410205
2022,2,157595072,2.370,1,14010741
2022,12,157595072,4.170,1,14010742
2022,5,157595297,2.000,1,14010783
2022,1,157595327,0.200,1,14010790
2022,5,160529841,29.000,1,14410233
2022,16,160529841,12.500,3,14410234
2022,5,157595317,7.000,1,14010789
2022,2,157595470,0.500,1,14010815
2022,12,157595276,8.250,1,14010776
2022,5,157595496,0.010,1,14010823
2022,1,157595602,1.020,1,14010853
2022,1,160529917,2.000,1,14410249
2022,8,160529917,4.000,1,14410250
2022,12,160529917,16.000,1,14410251
2022,16,157595664,1.000,9,14010858
2022,5,160529943,4.000,1,14410254
2022,13,160529943,23.700,1,14410255
2022,5,160529915,1.000,1,14410247
2022,15,160529915,22.000,9,14410248
2022,5,157595857,0.100,1,14010886
2022,5,157595871,1.000,1,14010888
2022,1,160529921,1.000,1,14410252
2022,5,157595974,47.900,1,14010910
2022,5,163301296,3.600,3,14770337
2022,12,165499599,8.000,1,15077465
2022,4,157596144,0.200,1,14010967
2022,4,157596166,1.500,1,14010975
2022,5,157596089,3.000,1,14010949
2022,15,157596089,4.000,9,14010950
2022,16,157596089,3.000,9,14010951
2022,5,157596163,5.000,1,14010972
2022,5,160529983,5.000,1,14410259
2022,15,160529935,9.000,9,14410253
2022,5,157596067,3.000,1,14010939
2022,5,165499636,3.420,1,15077469
2022,1,160530022,0.250,1,14410264
2022,12,160530022,0.250,1,14410265
2022,4,160530161,1.000,1,14410294
2022,5,160530161,0.010,1,14410295
2022,12,160530161,1.000,1,14410296
2022,8,157596511,0.500,9,14011033
2022,12,160530200,2.700,1,14410309
2022,12,160530252,0.500,1,14410319
2022,5,160530251,50.000,1,14410318
2022,5,160530377,1.000,1,14410340
2022,4,160530384,0.200,1,14410342
2022,12,160530384,0.200,1,14410343
2022,5,160530316,209.000,1,14410330
2022,16,160530316,27.000,9,14410331
2022,5,160530389,1.000,1,14410346
2022,8,160530387,1.000,1,14410344
2022,5,160530463,6.000,1,14410360
2022,5,160530475,4.000,3,14410365
2022,16,160530475,1.000,9,14410366
2022,5,160530510,0.010,1,14410374
2022,1,160530654,0.500,1,14410395
2022,5,160530700,18.000,1,14410410
2022,5,160530678,2.000,1,14410403
2022,8,160530678,61.000,9,14410404
2022,12,160530678,3.000,1,14410405
2022,5,160530742,1.000,1,14410421
2022,4,160530783,0.380,1,14410435
2022,12,160530926,2.400,1,14410467
2022,1,160530986,4.000,1,14410480
2022,2,160530986,1.000,1,14410481
2022,5,160530986,1.000,1,14410482
2022,2,160530820,1.000,1,14410444
2022,5,160530962,0.050,1,14410477
2022,5,160531057,1.000,1,14410506
2022,5,160530953,3.000,1,14410474
2022,12,160531054,1.850,1,14410503
2022,12,160531107,0.200,1,14410519
2022,5,160531283,1.000,1,14410566
2022,5,160531218,1.000,1,14410546
2022,14,160531218,2.000,9,14410547
2022,1,160531271,0.100,1,14410562
2022,2,166734231,0.600,1,15261882
2022,5,166734231,14.000,1,15261883
2022,5,165499010,0.001,1,15077334
2022,12,163301345,0.200,1,14770355
2022,2,160531224,0.010,1,14410548
2022,5,160531383,4.600,1,14410589
2022,5,160531712,41.000,1,14410638
2022,1,160531244,0.400,1,14410555
2022,5,160531286,2.000,1,14410568
2022,12,160531286,1.000,9,14410569
2022,16,160531286,4.500,9,14410570
2022,5,160531305,2.000,1,14410572
2022,5,160531322,22.000,1,14410577
2022,5,160531376,11.000,1,14410588
2022,5,160531443,5.000,1,14410599
2022,1,160531404,0.500,1,14410596
2022,5,160531540,5.000,3,14410613
2022,12,160531566,0.500,1,14410616
2022,8,160531556,1.500,1,14410615
2022,12,160531790,0.500,1,14410649
2022,12,160531652,4.000,9,14410625
2022,15,160531652,3.000,9,14410626
2022,12,166734379,1.000,1,15261914
2022,4,160531818,0.500,1,14410653
2022,12,160531841,0.500,1,14410655
2022,5,160531904,1.000,3,14410662
2022,5,160531914,11.000,3,14410665
2022,2,160531930,0.100,1,14410666
2022,5,160531930,16.000,1,14410667
2022,5,160531888,13.000,1,14410659
2022,5,160531982,0.001,1,14410670
2022,16,160531982,0.500,9,14410671
2022,5,165499025,0.001,1,15077339
2022,16,165499025,0.500,9,15077340
2022,5,160531998,2.000,1,14410673
2022,12,160531998,0.450,1,14410674
2022,12,160532714,6.700,1,14410789
2022,2,160532100,6.000,1,14410683
2022,4,160532100,6.000,1,14410684
2022,5,160532114,3.000,1,14410685
2022,5,162587250,2.000,1,14681419
2022,12,162587250,8.000,1,14681420
2022,16,160532152,1.000,9,14410690
2022,2,160532314,0.600,1,14410709
2022,16,160532314,1.430,1,14410710
2022,1,160532382,0.500,1,14410728
2022,12,160532382,2.000,1,14410729
2022,5,160532366,420.000,1,14410724
2022,1,160532433,1.000,1,14410742
2022,5,160532433,0.500,1,14410743
2022,5,160532463,4.000,1,14410744
2022,11,160532463,4.000,1,14410745
2022,2,160532472,2.000,1,14410748
2022,8,160532487,3.000,9,14410750
2022,16,160532487,2.000,9,14410751
2022,5,160532413,15.000,1,14410735
2022,5,160532839,2.000,1,14410810
2022,5,160532501,1.810,1,14410754
2022,2,160532548,2.000,1,14410766
2022,5,160532548,0.100,1,14410767
2022,1,160532521,0.010,1,14410760
2022,5,160532607,2.000,1,14410772
2022,12,160532626,2.000,1,14410775
2022,5,160532628,15.500,1,14410776
2022,12,160532628,4.500,1,14410777
2022,5,160532811,28.000,1,14410806
2022,16,160532811,1.500,9,14410807
2022,5,160532777,0.200,1,14410800
2022,5,160532914,10.000,1,14410814
2022,8,160532914,18.000,9,14410815
2022,5,160533008,37.000,1,14410832
2022,1,160532929,5.000,1,14410818
2022,16,160533216,27.000,9,14410870
2022,4,160532963,0.001,1,14410824
2022,12,160533091,0.500,1,14410847
2022,5,162587364,1.500,1,14681436
2022,8,162587364,4.000,9,14681437
2022,5,160533105,1.000,1,14410850
2022,12,160533105,0.500,1,14410851
2022,12,160533036,0.700,1,14410835
2022,5,160533093,2.000,1,14410848
2022,12,160533093,0.500,1,14410849
2022,1,160533132,0.700,1,14410857
2022,4,160533132,0.680,1,14410858
2022,12,160533134,2.000,9,14410859
2022,12,160533134,5.000,1,14410860
2022,16,160533187,1.000,9,14410865
2022,8,160533211,1.000,9,14410868
2022,1,160533214,0.500,1,14410869
2022,12,163301362,0.001,1,14770362
2022,5,160533326,287.700,1,14410881
2022,12,160533336,0.500,1,14410883
2022,2,160533346,19.000,1,14410884
2022,5,160533421,2.500,1,14410903
2022,8,160533380,1.000,9,14410891
2022,12,166734012,2.000,1,15261840
2022,5,160533558,15.000,1,14410925
2022,13,160533405,3.500,9,14410897
2022,1,160533413,0.300,1,14410898
2022,12,160533413,0.500,1,14410899
2022,1,160533690,0.400,1,14410949
2022,5,160533485,40.000,1,14410914
2022,2,160533538,0.100,1,14410920
2022,5,165499308,5.200,1,15077387
2022,1,160533918,0.300,1,14410978
2022,13,160533945,16.000,9,14410984
2022,16,160533945,11.000,9,14410985
2022,5,160533585,9.000,1,14410929
2022,5,160533815,4.000,1,14410969
2022,12,160533922,1.100,1,14410980
2022,1,160533606,2.000,1,14410933
2022,2,160533606,0.050,3,14410934
2022,12,160533606,0.050,1,14410935
2022,5,160533715,57.000,1,14410952
2022,4,160533673,0.100,1,14410943
2022,5,165499573,2.000,3,15077463
2022,12,165499573,10.000,1,15077464
2022,5,160533818,0.250,1,14410970
2022,5,160533780,6.500,3,14410965
2022,16,160533814,0.400,1,14410968
2022,5,160533804,1.000,11,14410967
2022,5,160533897,1.450,3,14410973
2022,5,160534100,2.000,1,14411023
2022,15,160533972,10.000,9,14410994
2022,5,160534115,2.500,1,14411028
2022,16,160534094,6.000,9,14411020
2022,8,160534221,0.500,1,14411045
2022,5,160534006,0.100,1,14411000
2022,4,160534407,8.000,1,14411081
2022,1,160534099,0.100,1,14411022
2022,2,160534050,1.500,1,14411009
2022,5,160534050,2.000,1,14411010
2022,8,160534050,1.000,9,14411011
2022,4,160534075,7.000,1,14411018
2022,2,160534262,0.700,1,14411057
2022,12,160534214,0.010,1,14411042
2022,5,160534260,0.900,1,14411055
2022,12,160534260,22.400,1,14411056
2022,5,160534545,17.700,3,14411111
2022,13,160534545,26.000,9,14411112
2022,5,160534549,8.000,1,14411114
2022,16,160534549,0.001,1,14411115
2022,12,163301358,13.000,1,14770361
2022,5,160534558,1.000,1,14411117
2022,5,163301381,39.600,1,14770366
2022,1,160534560,0.400,1,14411118
2022,5,160534592,22.000,1,14411125
2022,12,160534629,30.000,5,14411137
2022,5,160534610,0.500,1,14411130
2022,8,160534638,19.000,9,14411140
2022,1,160534628,0.500,1,14411135
2022,12,160534628,13.200,1,14411136
2022,5,160534653,5.000,1,14411148
2022,1,160534425,11.000,1,14411088
2022,5,160534425,0.500,1,14411089
2022,1,160534946,1.380,1,14411241
2022,6,160534639,1.000,9,14411141
2022,8,160534639,6.000,9,14411142
2022,5,160534621,0.010,1,14411133
2022,12,160534563,0.250,1,14411119
2022,5,160534640,8.000,1,14411143
2022,8,160534664,1.000,1,14411150
2022,16,160534664,1.000,1,14411151
2022,5,160534965,0.500,1,14411249
2022,5,165499496,3.000,1,15077444
2022,12,160535483,7.000,1,14411360
2022,4,162587577,3.500,1,14681481
2022,5,162587577,4.000,1,14681482
2022,1,160535288,0.100,1,14411311
2022,12,160535288,0.100,1,14411312
2022,5,160535373,0.500,1,14411336
2022,5,160535166,2.000,1,14411286
2022,5,160535397,37.000,1,14411342
2022,16,162587714,1.000,9,14681510
2022,5,162587753,27.000,1,14681520
2022,12,162587753,12.000,1,14681521
2022,5,160535380,2.000,1,14411339
2022,1,162587732,0.001,1,14681515
2022,5,160535528,0.490,1,14411369
2022,16,160535847,2.000,9,14411452
2022,12,160536507,0.100,1,14411613
2022,5,160535722,1.400,3,14411417
2022,2,160535613,3.100,1,14411391
2022,5,160535613,46.000,1,14411392
2022,5,162588023,122.500,1,14681555
2022,5,160536114,2.000,3,14411529
2022,12,160535850,9.500,9,14411453
2022,12,160535850,18.500,1,14411454
2022,5,160535981,1.000,1,14411495
2022,12,165499622,0.350,1,15077468
2022,5,160535868,2.000,1,14411457
2022,8,160535868,6.000,9,14411458
2022,5,160535879,0.500,1,14411462
2022,5,160535925,1.000,1,14411476
2022,8,160535925,1.000,9,14411477
2022,12,160535925,4.000,1,14411478
2022,5,160536059,2.800,3,14411516
2022,5,162587991,2.000,1,14681548
2022,1,160536112,0.100,1,14411528
2022,12,160536263,0.300,1,14411552
2022,5,160536188,3.000,1,14411543
2022,12,162587988,21.000,5,14681546
2022,4,162588018,0.500,1,14681554
2022,1,163301349,13.900,1,14770357
2022,4,163301349,0.800,1,14770358
2022,5,160536311,1.000,1,14411565
2022,16,162588044,0.100,1,14681560
2022,1,160536411,0.500,1,14411590
2022,5,160536416,29.000,1,14411595
2022,5,160536427,1.000,1,14411600
2022,2,162588330,3.750,1,14681595
2022,5,162588620,13.000,1,14681656
2022,5,166734004,25.100,1,15261837
2022,5,162588714,0.002,1,14681675
2022,12,162588714,0.500,1,14681676
2022,5,162588314,33.700,1,14681593
2022,1,162588331,0.500,1,14681596
2022,16,162588293,1.000,9,14681588
2022,8,160536807,1.000,9,14411675
2022,5,162588378,15.000,1,14681609
2022,5,162588440,123.000,1,14681616
2022,16,162588440,3.000,1,14681617
2022,16,162588427,6.000,9,14681615
2022,1,162588497,6.000,1,14681629
2022,8,162588497,29.000,9,14681630
2022,5,162588579,27.000,1,14681645
2022,1,165499651,2.000,1,15077473
2022,8,162588534,2.000,9,14681634
2022,5,163301539,3.000,1,14770410
2022,2,162588915,14.200,1,14681712
2022,5,162588915,31.200,1,14681713
2022,1,162588962,0.100,1,14681725
2022,4,162588494,0.200,1,14681628
2022,2,162588641,5.110,3,14681663
2022,5,162588641,5.330,3,14681664
2022,2,162588566,0.200,1,14681644
2022,5,162588864,33.000,1,14681699
2022,15,162588746,1.000,9,14681683
2022,5,163301486,1.000,1,14770389
2022,11,163301486,2.000,9,14770390
2022,2,166733823,0.500,1,15261809
2022,5,166733823,78.000,1,15261810
2022,5,162588909,8.000,1,14681710
2022,8,162588909,1.000,9,14681711
2022,5,163301530,0.500,1,14770402
2022,8,162588848,0.200,1,14681698
2022,4,162588992,1.000,1,14681737
2022,12,162589040,3.000,1,14681748
2022,16,162589040,2.000,9,14681749
2022,12,162588937,0.010,1,14681719
2022,12,162588951,2.300,1,14681721
2022,5,162589000,8.000,3,14681740
2022,5,162589068,12.000,1,14681762
2022,5,162589183,0.100,1,14681785
2022,8,162588923,1.500,9,14681715
2022,12,162588874,0.500,1,14681700
2022,4,165499557,0.100,1,15077457
2022,16,165499557,1.000,1,15077458
2022,5,162588991,13.000,1,14681736
2022,16,162589151,1.000,9,14681777
2022,5,162589179,5.000,1,14681783
2022,12,165499724,3.000,1,15077486
2022,2,162589141,3.600,1,14681774
2022,5,162589141,5.200,1,14681775
2022,16,162589141,10.000,9,14681776
2022,4,162589060,1.000,1,14681758
2022,1,163301603,0.500,1,14770438
2022,12,163301603,2.500,1,14770439
2022,13,162589161,0.500,1,14681781
2022,5,154475363,6.000,1,13560367
2022,8,154475444,1.500,9,13560395
2022,1,162589680,0.100,1,14681896
2022,11,154475444,4.000,1,13560396
2022,5,154475597,4.000,1,13560437
2022,12,154475597,2.000,1,13560438
2022,5,154475352,5.000,1,13560362
2022,5,154475425,1.000,1,13560383
2022,16,154475425,2.000,9,13560384
2022,5,163301726,1.000,1,14770472
2022,5,160510364,2.000,1,14405474
2022,5,154475677,1.000,1,13560461
2022,1,162589976,0.300,1,14681948
2022,5,154475482,10.000,1,13560404
2022,12,163296887,4.000,1,14769204
2022,11,157578505,1.000,1,14006708
2022,2,154475703,2.000,1,13560468
2022,4,154475703,3.000,1,13560469
2022,5,154475537,5.000,1,13560417
2022,16,154475733,4.000,9,13560482
2022,5,154475707,1.000,1,13560471
2022,4,154475676,0.700,1,13560460
2022,5,162589195,1.000,1,14681790
2022,16,154475676,1.000,9,13560463
2022,4,154475717,1.000,1,13560473
2022,3,154475754,4.900,3,13560490
2022,5,162589669,14.500,1,14681895
2022,5,154475754,119.000,1,13560491
2022,8,154475754,1.000,9,13560492
2022,4,165485980,1.000,1,15073631
2022,5,154475653,1.000,1,13560454
2022,2,154475767,1.000,1,13560498
2022,5,154475767,1.000,1,13560499
2022,5,163301570,108.000,1,14770423
2022,16,154475679,1.000,9,13560462
2022,5,154475755,1.000,1,13560493
2022,12,154475755,32.000,9,13560494
2022,16,154475755,54.750,9,13560495
2022,5,154475862,11.000,1,13560525
2022,11,154475862,96.000,1,13560526
2022,2,165486168,5.000,1,15073720
2022,5,165486168,11.000,1,15073721
2022,16,165486168,4.000,9,15073722
2022,16,155776895,0.100,1,13754533
2022,2,154475902,1.000,1,13560541
2022,5,162578434,2.000,1,14679224
2022,5,154475873,1.000,1,13560532
2022,12,162589863,0.500,1,14681929
2022,15,162589863,3.500,9,14681930
2022,5,165486305,38.000,1,15073767
2022,5,154476100,34.000,1,13560602
2022,5,154476236,5.000,1,13560637
2022,2,162589441,1.000,1,14681845
2022,1,162589717,0.100,1,14681901
2022,12,162589717,0.100,1,14681902
2022,16,154476236,1.000,7,13560638
2022,12,154476122,0.200,1,13560606
2022,5,162589533,1.000,3,14681873
2022,5,154476461,1.000,1,13560693
2022,5,162589618,1.000,1,14681882
2022,12,162589618,1.000,1,14681883
2022,1,162589508,0.630,1,14681868
2022,5,154476205,9.000,1,13560625
2022,16,162589788,20.000,9,14681920
2022,5,162589737,0.500,1,14681909
2022,5,155777001,2.000,1,13754587
2022,12,162589553,0.100,1,14681874
2022,15,155777001,9.000,9,13754588
2022,5,154476329,2.000,1,13560662
2022,5,163301602,0.010,1,14770437
2022,5,162589687,1.000,1,14681897
2022,12,162589687,0.300,1,14681898
2022,4,154476368,1.000,1,13560675
2022,5,154476395,15.000,1,13560680
2022,4,154476287,0.500,1,13560651
2022,15,154476413,3.000,9,13560682
2022,5,163301597,2.000,1,14770436
2022,5,154476239,0.500,1,13560641
2022,13,163301734,1.000,9,14770473
2022,5,154476415,3.000,1,13560683
2022,5,154476446,2.000,1,13560686
2022,2,162589659,0.100,1,14681892
2022,5,154476469,1.000,1,13560695
2022,5,154476438,3.000,1,13560685
2022,5,165499783,1.000,4,15077497
2022,2,154476516,8.000,1,13560713
2022,5,154476516,1.800,3,13560714
2022,5,154476500,2.000,1,13560709
2022,5,162589943,3.000,1,14681938
2022,5,154476607,6.000,1,13560730
2022,5,155776950,1.000,1,13754561
2022,16,155776950,4.000,9,13754562
2022,5,154476719,14.000,1,13560777
2022,5,162589668,13.000,1,14681894
2022,12,154476719,0.500,1,13560778
2022,5,165486298,1.000,1,15073763
2022,1,163301855,0.100,1,14770509
2022,12,163301855,0.100,1,14770510
2022,5,162578340,1.100,3,14679203
2022,5,163301771,30.000,1,14770481
2022,12,162589781,2.200,1,14681918
2022,16,154476729,1.000,7,13560781
2022,5,162590079,6.000,1,14681973
2022,12,162590079,0.500,1,14681974
2022,5,154476759,30.000,1,13560794
2022,8,154476759,0.500,1,13560795
2022,5,165486326,4.000,1,15073773
2022,16,165486326,0.003,7,15073774
2022,5,154476902,31.000,1,13560836
2022,1,163301929,0.250,1,14770519
2022,12,162589738,0.100,1,14681910
2022,16,162589738,3.000,9,14681911
2022,5,154476892,8.000,1,13560834
2022,1,162589637,2.000,1,14681884
2022,5,162589637,20.900,1,14681885
2022,12,162589637,1.200,1,14681886
2022,8,154476815,1.000,9,13560808
2022,5,155777111,94.700,1,13754630
2022,16,155777111,2.000,9,13754631
2022,5,154476860,4.010,4,13560822
2022,11,154476860,110.000,1,13560823
2022,12,154476860,7.800,3,13560824
2022,5,154476945,1.000,1,13560846
2022,2,154477046,0.100,1,13560861
2022,8,154476872,5.000,1,13560826
2022,5,160536715,0.500,1,14411653
2022,5,154476894,26.000,1,13560835
2022,5,154477051,9.000,1,13560863
2022,5,154477005,6.000,1,13560856
2022,5,154476973,8.000,1,13560852
2022,15,154477048,0.500,9,13560862
2022,5,154477010,1.000,1,13560857
2022,5,154477163,3.000,1,13560890
2022,2,154477271,1.500,3,13560917
2022,4,154477162,2.000,1,13560888
2022,12,154477162,12.000,1,13560889
2022,5,154477283,0.130,1,13560918
2022,12,154477283,0.130,1,13560919
2022,8,165486401,3.000,9,15073803
2022,12,165486401,2.000,1,15073804
2022,5,154477177,21.000,7,13560893
2022,2,154477204,3.000,1,13560896
2022,5,154477204,21.000,1,13560897
2022,16,154477204,70.000,9,13560898
2022,5,154477237,1.000,1,13560905
2022,4,154477295,0.100,9,13560923
2022,12,154477295,2.000,1,13560924
2022,4,154477292,0.500,1,13560921
2022,4,154477350,0.200,1,13560945
2022,12,154477395,3.000,1,13560958
2022,5,154477291,14.000,1,13560920
2022,5,163296945,59.000,1,14769228
2022,16,160510210,15.000,9,14405387
2022,5,154477411,11.000,1,13560963
2022,5,155776952,2.000,1,13754563
2022,16,155776952,153.000,9,13754564
2022,16,155776973,5.000,9,13754577
2022,5,155776991,5.000,1,13754583
2022,5,154477375,23.000,1,13560954
2022,5,154477451,5.000,1,13560968
2022,2,156663955,1.000,1,13870728
2022,5,156663955,2.000,1,13870729
2022,14,156663955,2.000,9,13870730
2022,5,154477704,2.000,1,13561008
2022,5,154477792,26.000,1,13561024
2022,5,165486690,4.000,3,15073918
2022,5,154477565,1.000,1,13560980
2022,5,156663973,3.000,1,13870736
2022,5,154477789,2.000,1,13561023
2022,2,160510240,0.200,1,14405398
2022,5,154477768,5.000,1,13561020
2022,5,153135052,4.000,1,13360738
2022,5,154477930,1.000,1,13561041
2022,12,154477940,1.000,1,13561045
2022,16,154477940,30.000,9,13561046
2022,5,154478351,34.000,1,13561112
2022,7,157578574,1.000,9,14006728
2022,5,160510258,14.000,1,14405413
2022,5,154478111,3.000,1,13561064
2022,16,154478111,2.000,7,13561065
2022,5,154478120,13.000,1,13561067
2022,5,154478229,27.000,1,13561084
2022,5,154478356,7.000,1,13561113
2022,13,154478194,20.000,9,13561075
2022,5,154478307,3.000,1,13561101
2022,5,153135444,16.000,1,13360821
2022,5,154478494,26.000,1,13561135
2022,5,154478439,3.000,1,13561127
2022,5,154478752,2.000,1,13561176
2022,12,154478413,5.000,1,13561121
2022,5,155777237,3.000,1,13754679
2022,2,157578524,28.000,1,14006714
2022,5,157578524,5.000,1,14006715
2022,12,157578592,3.000,1,14006736
2022,5,154478807,3.000,1,13561181
2022,12,154478723,1.000,1,13561170
2022,5,160510281,1.600,3,14405428
2022,12,160510281,1.000,1,14405429
2022,5,154478845,19.000,1,13561187
2022,5,156663987,6.000,1,13870742
2022,5,154478981,1.000,1,13561233
2022,5,154478983,2.000,1,13561234
2022,5,154479414,85.000,1,13561356
2022,4,154479384,1.000,1,13561349
2022,5,156664014,1.000,1,13870753
2022,4,163296969,3.000,1,14769238
2022,4,154479400,0.500,1,13561354
2022,5,154479512,89.000,1,13561380
2022,12,165486419,2.000,1,15073811
2022,8,154479471,4.000,9,13561367
2022,1,154479625,2.000,1,13561400
2022,5,154479625,1.000,1,13561401
2022,5,154479634,52.000,1,13561404
2022,5,154479583,12.000,1,13561391
2022,15,154479758,0.500,9,13561436
2022,2,154479866,14.000,1,13561474
2022,8,154479866,35.500,9,13561475
2022,5,154479903,1.000,1,13561480
2022,5,156663968,256.000,1,13870734
2022,5,166727360,14.500,3,15260203
2022,5,154479953,7.000,1,13561490
2022,1,154479926,4.500,1,13561486
2022,4,154479926,8.000,1,13561487
2022,12,154479926,14.000,1,13561488
2022,1,154480215,4.000,1,13561546
2022,8,154480215,13.000,9,13561547
2022,8,154480178,96.000,9,13561540
2022,5,154480341,2.000,1,13561579
2022,14,155777230,3.500,9,13754673
2022,5,156663974,3.000,1,13870737
2022,5,155777213,40.000,1,13754664
2022,5,154480280,111.000,1,13561555
2022,16,154480280,2.000,9,13561556
2022,5,157578588,4.500,1,14006735
2022,5,154480339,1.000,1,13561578
2022,12,156663959,1.600,1,13870731
2022,5,155777473,5.000,3,13754751
2022,1,154480386,0.500,1,13561587
2022,4,154480386,0.200,1,13561588
2022,12,154480386,0.500,1,13561589
2022,5,160510321,20.000,1,14405452
2022,5,163297020,15.000,1,14769260
2022,8,163297020,1.000,9,14769261
2022,16,163297020,3.000,9,14769262
2022,5,154480629,4.000,1,13561636
2022,5,160510367,48.000,1,14405475
2022,5,154480631,11.000,1,13561637
2022,5,156663995,16.000,1,13870746
2022,4,163296980,0.500,1,14769244
2022,12,163296980,1.000,1,14769245
2022,5,156664009,8.000,1,13870749
2022,2,154480595,0.100,1,13561631
2022,8,154480595,4.000,9,13561632
2022,2,160510382,152.200,1,14405478
2022,12,160510382,83.300,1,14405479
2022,12,154480569,0.100,1,13561626
2022,16,165486281,9.000,9,15073758
2022,5,157578710,1.000,1,14006782
2022,5,160510387,1.000,1,14405480
2022,2,154480865,0.500,1,13561665
2022,5,154480865,1.000,1,13561666
2022,16,154480865,2.000,1,13561667
2022,2,155777436,0.700,1,13754739
2022,5,155777436,0.500,1,13754740
2022,5,155777479,11.000,1,13754753
2022,5,157578672,6.000,1,14006770
2022,5,154480881,1.000,1,13561671
2022,5,160510389,8.000,1,14405481
2022,8,156663989,0.500,1,13870743
2022,5,160510395,10.000,1,14405486
2022,5,160510399,2.000,1,14405487
2022,5,165486279,2.000,1,15073757
2022,5,157578699,1.000,1,14006779
2022,5,157578707,5.000,1,14006780
2022,5,155777550,1.000,1,13754781
2022,5,160510393,6.000,1,14405483
2022,11,160510393,1.000,1,14405484
