yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
184082022,18408,2022,TN0350100,TN0350100,,N,N,,I,BOLIVAR,BOLIVAR PD,Bolivar,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,5127,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,19,1,20,2,1,3,4.1,4.5,1996-07-01,2000-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HARDEMAN,Not Specified,Y,Y,Y
184092022,18409,2022,TN0350200,TN0350200,,N,N,,I,WHITEVILLE,WHITEVILLE PD,Whiteville,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,2646,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,1,0,1,2.6,2.6,1996-07-01,1999-08-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HARDEMAN,Not Specified,Y,Y,Y
184102022,18410,2022,TN0350300,TN0350300,,N,N,,I,MIDDLETON,MIDDLETON PD,Middleton,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,682,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,2.9,2.9,1996-07-01,1999-11-01,2004-06-01,2013-01-01,2015-10-01,2013-08-01,N,HARDEMAN,Not Specified,Y,Y,Y
184112022,18411,2022,TN0350500,TN0350500,,N,N,,I,GRAND JUNCTION,GRAND JUNCTION PD,Grand Junction,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,335,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,11.9,11.9,1996-07-01,1998-01-01,2004-06-01,2013-01-01,2015-06-01,2013-06-01,N,"FAYETTE, HARDEMAN","Memphis, TN-MS-AR",Y,Y,Y
184122022,18412,2022,TN0350700,TN0350700,,N,N,,I,TOONE,TOONE POLICE DEPARTMENT,Toone,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,270,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,1996-07-01,2001-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HARDEMAN,Not Specified,Y,Y,Y
184142022,18414,2022,TN0360000,TN0360000,,N,N,,I,HARDIN,HARDIN CO SO SAVANNAH,Hardin,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,19380,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,30,17,47,3,12,15,1.7,3.2,1996-07-01,1999-08-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HARDIN,Not Specified,Y,Y,Y
184152022,18415,2022,TN0360100,TN0360100,,N,N,,I,SAVANNAH,SAVANNAH PD,Savannah,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,7207,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,18,0,18,1,2,3,2.6,2.9,1996-07-01,1997-09-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HARDIN,Not Specified,Y,Y,Y
184182022,18418,2022,TN0360500,TN0360500,,N,N,,I,SALTILLO,SALTILLO POLICE DEPARTMENT SALTILLO,Saltillo,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,426,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,1996-07-01,2010-05-01,2011-04-01,2013-01-01,2015-07-01,2014-01-01,N,HARDIN,Not Specified,Y,Y,Y
184202022,18420,2022,TN0370000,TN0370000,,N,N,,I,HAWKINS,HAWKINS CO SO ROGERSVILLE,Hawkins,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,36135,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,59,22,81,7,23,30,1.8,3.1,1996-07-01,2000-06-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HAWKINS,"Kingsport-Bristol, TN-VA",Y,Y,Y
184212022,18421,2022,TN0370100,TN0370100,,N,N,,I,ROGERSVILLE,ROGERSVILLE PD,Rogersville,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,4665,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,0,14,0,1,1,3.0,3.2,1996-07-01,1997-11-01,2004-07-01,2013-01-01,2015-06-01,2013-04-01,N,HAWKINS,"Kingsport-Bristol, TN-VA",Y,Y,Y
184222022,18422,2022,TN0370200,TN0370200,,N,N,,I,SURGOINSVILLE,SURGOINSVILLE PD,Surgoinsville,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1903,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,1996-07-01,2000-09-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HAWKINS,"Kingsport-Bristol, TN-VA",Y,Y,Y
184232022,18423,2022,TN0370300,TN0370300,,N,N,,I,MOUNT CARMEL,MOUNT CARMEL POLICE DEPARTMENT,Mount Carmel,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,5522,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,0,0,0,1.3,1.3,1996-07-01,1996-10-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HAWKINS,"Kingsport-Bristol, TN-VA",Y,Y,Y
184242022,18424,2022,TN0370400,TN0370400,,N,N,,I,CHURCH HILL,CHURCH HILL PD,Church Hill,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,7105,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,1,0,1,1.1,1.1,1996-07-01,1997-09-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HAWKINS,"Kingsport-Bristol, TN-VA",Y,Y,Y
184262022,18426,2022,TN0380000,TN0380000,,N,N,,I,HAYWOOD,HAYWOOD CO SO BROWNSVILLE,Haywood,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,8065,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,18,9,27,2,13,15,2.5,5.2,1996-07-01,1998-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HAYWOOD,Not Specified,Y,Y,Y
184272022,18427,2022,TN0380100,TN0380100,,N,N,,I,BROWNSVILLE,BROWNSVILLE PD,Brownsville,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,9578,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,34,1,35,3,4,7,3.9,4.4,1996-07-01,1998-03-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HAYWOOD,Not Specified,Y,Y,Y
184282022,18428,2022,TN0390000,TN0390000,,N,N,,I,HENDERSON,HENDERSON CO SO LEXINGTON,Henderson,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,19662,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,28,13,41,3,16,19,1.6,3.1,1996-07-01,1998-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HENDERSON,Not Specified,Y,Y,Y
184292022,18429,2022,TN0390100,TN0390100,,N,N,,I,LEXINGTON,LEXINGTON PD,Lexington,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,7944,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,26,0,26,5,7,12,3.9,4.8,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HENDERSON,Not Specified,Y,Y,Y
184302022,18430,2022,TN0390200,TN0390200,,N,N,,I,SCOTTS HILL,SCOTTS HILL PD,Scotts Hill,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,875,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,2.3,2.3,1996-07-01,2000-06-01,2004-06-01,2013-01-01,2015-09-01,2013-04-01,N,"DECATUR, HENDERSON",Not Specified,Y,Y,Y
184322022,18432,2022,TN0400000,TN0400000,,N,N,,I,HENRY,HENRY CO SO PARIS,Henry,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,20863,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,30,23,53,2,14,16,1.5,3.3,1996-07-01,1996-09-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HENRY,Not Specified,Y,Y,Y
184332022,18433,2022,TN0400100,TN0400100,,N,N,,I,PARIS,PARIS PD,Paris,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,10371,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,21,3,24,6,9,15,2.6,3.8,1996-07-01,1998-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HENRY,Not Specified,Y,Y,Y
184342022,18434,2022,TN0400200,TN0400200,,N,N,,I,PURYEAR,PURYEAR PD,Puryear,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,708,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,1,2,0,0,0,1.4,2.8,1996-07-01,1999-08-01,2004-07-01,2013-01-01,2016-02-01,2013-06-01,N,HENRY,Not Specified,Y,Y,Y
184362022,18436,2022,TN0400400,TN0400400,,N,N,,I,HENRY,HENRY POLICE DEPARTMENT HENRY,Henry,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,442,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,4.5,4.5,1996-07-01,1999-07-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HENRY,Not Specified,Y,Y,Y
184382022,18438,2022,TN0410000,TN0410000,,N,N,,I,HICKMAN,HICKMAN CO SO CENTERVILLE,Hickman,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,22179,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,26,10,36,2,11,13,1.3,2.2,1996-07-01,1999-02-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HICKMAN,Not Specified,Y,Y,Y
184392022,18439,2022,TN0410100,TN0410100,,N,N,,I,CENTERVILLE,CENTERVILLE PD,Centerville,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,3569,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,4,20,0,9,9,4.5,8.1,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HICKMAN,Not Specified,Y,Y,Y
184402022,18440,2022,TN0420000,TN0420000,,N,N,,I,HOUSTON,HOUSTON CO SO ERIN,Houston,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,7163,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,7,12,19,1,4,5,1.1,3.4,1996-07-01,1999-04-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HOUSTON,Not Specified,Y,Y,Y
184412022,18441,2022,TN0420100,TN0420100,,N,N,,I,ERIN,ERIN PD,Erin,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1209,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,2,8,0,0,0,5.0,6.6,1996-07-01,1997-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HOUSTON,Not Specified,Y,Y,Y
184422022,18442,2022,TN0430000,TN0430000,,N,N,,I,HUMPHREYS,HUMPHREYS CO SO WAVERLY,Humphreys,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,11577,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,23,11,34,3,13,16,2.2,4.3,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HUMPHREYS,Not Specified,Y,Y,Y
184432022,18443,2022,TN0430100,TN0430100,,N,N,,I,WAVERLY,WAVERLY PD,Waverly,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,4342,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,0,11,1,1,2,2.8,3.0,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HUMPHREYS,Not Specified,Y,Y,Y
184442022,18444,2022,TN0430200,TN0430200,,N,N,,I,NEW JOHNSONVILLE,NEW JOHNSONVILLE PD,New Johnsonville,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1851,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,1,1,2.7,3.2,1996-07-01,1999-10-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HUMPHREYS,Not Specified,Y,Y,Y
184452022,18445,2022,TN0430300,TN0430300,,N,N,,I,MCEWEN,MC EWEN PD,McEwen,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1735,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,1.7,1.7,1996-07-01,1999-05-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HUMPHREYS,Not Specified,Y,Y,Y
184472022,18447,2022,TN0440000,TN0440000,,N,N,,I,JACKSON,JACKSON CO SO GAINESBORO,Jackson,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,11005,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,12,9,21,3,5,8,1.4,2.6,1996-07-01,1999-02-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,JACKSON,Not Specified,Y,Y,Y
184482022,18448,2022,TN0440100,TN0440100,,N,N,,I,GAINESBORO,GAINESBORO PD,Gainesboro,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,913,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,1,0,1,4.4,4.4,1996-07-01,1999-10-01,2004-10-01,2013-01-01,2015-07-01,2013-04-01,N,JACKSON,Not Specified,Y,Y,Y
184492022,18449,2022,TN0450000,TN0450000,,N,N,,I,JEFFERSON,JEFFERSON CO SO DANDRIDGE,Jefferson,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,40794,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,43,31,74,4,14,18,1.2,2.3,1996-07-01,1998-10-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,JEFFERSON,"Morristown, TN",Y,Y,Y
184502022,18450,2022,TN0450100,TN0450100,,N,N,,I,JEFFERSON CITY,JEFFERSON CITY PD,Jefferson City,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,8319,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,26,0,26,4,2,6,3.6,3.8,1996-07-01,1998-07-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,JEFFERSON,"Morristown, TN",Y,Y,Y
184512022,18451,2022,TN0450200,TN0450200,,N,N,,I,WHITE PINE,WHITE PINE PD,White Pine,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,2583,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,1,11,0,0,0,3.9,4.3,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,JEFFERSON,"Morristown, TN",Y,Y,Y
184522022,18452,2022,TN0450300,TN0450300,,N,N,,I,DANDRIDGE,DANDRIDGE PD,Dandridge,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,3475,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,1,12,0,0,0,3.2,3.5,1996-07-01,1997-10-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,JEFFERSON,"Morristown, TN",Y,Y,Y
184532022,18453,2022,TN0450400,TN0450400,,N,N,,I,NEW MARKET,NEW MARKET POLICE DEPARTMENT,New Market,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1369,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,1,3,0,0,0,1.5,2.2,1996-07-01,1998-12-01,2004-06-01,2013-01-01,2015-10-01,2013-04-01,N,JEFFERSON,"Morristown, TN",Y,Y,Y
184562022,18456,2022,TN0460000,TN0460000,,N,N,,I,JOHNSON,JOHNSON CO SO MOUNTAIN CITY,Johnson,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,15960,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,19,11,30,2,11,13,1.3,2.7,1996-07-01,2000-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,JOHNSON,Not Specified,Y,Y,Y
184572022,18457,2022,TN0460100,TN0460100,,N,N,,I,MOUNTAIN CITY,MOUNTAIN CITY PD,Mountain City,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,2467,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,0,10,0,0,0,4.1,4.1,1996-07-01,1999-01-01,2004-06-01,2013-01-01,2015-06-01,2013-05-01,N,JOHNSON,Not Specified,Y,Y,Y
184582022,18458,2022,TN0470000,TN0470000,,N,N,,I,KNOX,KNOX CO SO KNOXVILLE,Knox,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,299956,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,331,275,606,42,189,231,1.2,2.8,1996-07-01,1998-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,KNOX,"Knoxville, TN",Y,Y,Y
184592022,18459,2022,TN0470100,TN0470100,,N,N,,I,KNOXVILLE,KNOXVILLE PD,Knoxville,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,194724,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,330,33,363,50,65,115,2.0,2.5,1996-07-01,2000-03-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,KNOX,"Knoxville, TN",Y,Y,Y
184602022,18460,2022,TN0470500,TN0470500,,N,N,,I,UNIV OF TN: KNOXVILLE,UNIV TENNESSEE PD KNOXVILLE,University of Tennessee:,Knoxville,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,University or College,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,49,15,64,16,19,35,0,0,1996-07-01,1997-10-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,KNOX,"Knoxville, TN",Y,Y,Y
184682022,18468,2022,TN0480000,TN0480000,,N,N,,I,LAKE,LAKE CO SO TIPTONVILLE,Lake,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,1441,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,8,11,19,0,0,0,5.6,13.2,1996-07-01,2000-02-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,LAKE,Not Specified,Y,Y,Y
184692022,18469,2022,TN0480100,TN0480100,,N,N,,I,RIDGELY,RIDGELY PD,Ridgely,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1787,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,2.8,2.8,1996-07-01,1998-11-01,2004-06-01,2013-01-01,2015-06-01,2013-05-01,N,LAKE,Not Specified,Y,Y,Y
184702022,18470,2022,TN0480200,TN0480200,,N,N,,I,TIPTONVILLE,TIPTONVILLE PD,Tiptonville,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,4071,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,0,0,0,2.0,2.0,1996-07-01,1999-10-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,LAKE,Not Specified,Y,Y,Y
184722022,18472,2022,TN0490000,TN0490000,,N,N,,I,LAUDERDALE,LAUDERDALE CO SO RIPLEY,Lauderdale,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,13739,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,20,16,36,3,19,22,1.7,4.2,1996-07-01,1999-05-01,2004-07-01,2013-01-01,2015-06-01,2013-04-01,N,LAUDERDALE,Not Specified,Y,Y,Y
184732022,18473,2022,TN0490100,TN0490100,,N,N,,I,RIPLEY,RIPLEY PD,Ripley,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,7772,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,26,2,28,2,7,9,3.6,4.8,1996-07-01,1998-12-01,2004-06-01,2013-01-01,2015-10-01,2013-04-01,N,LAUDERDALE,Not Specified,Y,Y,Y
184742022,18474,2022,TN0490200,TN0490200,,N,N,,I,HALLS,HALLS PD,Halls,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,2076,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,0,9,0,0,0,4.3,4.3,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,LAUDERDALE,Not Specified,Y,Y,Y
184752022,18475,2022,TN0490300,TN0490300,,N,N,,I,HENNING,HENNING PD,Henning,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,937,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,1996-07-01,1999-11-01,2004-07-01,2013-01-01,2015-06-01,2013-08-01,N,LAUDERDALE,Not Specified,Y,Y,Y
184762022,18476,2022,TN0490400,TN0490400,,N,N,,I,GATES,GATES PD,Gates,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,661,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,1,0,1,7.6,7.6,1996-07-01,1999-08-01,2004-06-01,2013-01-01,2015-06-01,2013-05-01,N,LAUDERDALE,Not Specified,Y,Y,Y
184792022,18479,2022,TN0500000,TN0500000,,N,N,,I,LAWRENCE,LAWRENCE CO SO LAWRENCEBURG,Lawrence,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,30583,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,46,2,48,3,9,12,1.6,2.0,1996-07-01,1999-07-01,2004-07-01,2013-01-01,2015-07-01,2013-05-01,N,LAWRENCE,Not Specified,Y,Y,Y
184802022,18480,2022,TN0500100,TN0500100,,N,N,,I,LAWRENCEBURG,LAWRENCEBURG PD,Lawrenceburg,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,11874,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,27,1,28,2,4,6,2.4,2.9,1996-07-01,1998-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,LAWRENCE,Not Specified,Y,Y,Y
